TableName,ColumnName,AttributeName,AttributeValue
ExhaustHead,Description,VALUE,EXHAUST HEAD
ExhaustHead,Size,PICKLISTTYPE,Regular
ExhaustHead,Size,TYPE,PnPPickListType
ExhaustHead,Spec,PICKLISTNAME,Pipe_Specs
ExhaustHead,Spec,PICKLISTTYPE,Regular
ExhaustHead,Spec,TYPE,PnPPickListType
ExpansionJoint,ClassName,ISREADONLY,true
ExpansionJoint,ClassName,TYPE,PnPStringType
ExpansionJoint,ClassName,VALUE,Expansion Joint
ExpansionJoint,Description,TYPE,PnPStringType
ExpansionJoint,Description,VALUE,EXPANSION JOINT
ExpansionJoint,Size,PICKLISTTYPE,Regular
ExpansionJoint,Size,TYPE,PnPPickListType
ExpansionJoint,Spec,PICKLISTNAME,Pipe_Specs
ExpansionJoint,Spec,PICKLISTTYPE,Regular
ExpansionJoint,Spec,TYPE,PnPPickListType
ExplosionProofFlameArrestor,ClassName,ISREADONLY,true
ExplosionProofFlameArrestor,ClassName,TYPE,PnPStringType
ExplosionProofFlameArrestor,ClassName,VALUE,Explosion Proof Flame Arrestor
ExplosionProofFlameArrestor,Description,TYPE,PnPStringType
ExplosionProofFlameArrestor,Description,VALUE,EXPLOSION PROOF FLAME ARRESTOR
FilterPipe,ClassName,ISREADONLY,true
FilterPipe,ClassName,TYPE,PnPStringType
FilterPipe,ClassName,VALUE,Filter
FilterPipe,Description,TYPE,PnPStringType
FilterPipe,Description,VALUE,FILTER
FilterPipe,Size,PICKLISTTYPE,Regular
FilterPipe,Size,TYPE,PnPPickListType
FilterPipe,Spec,PICKLISTNAME,Pipe_Specs
FilterPipe,Spec,PICKLISTTYPE,Regular
FilterPipe,Spec,TYPE,PnPPickListType
FireResistantDetonationProofFlameArrestor,ClassName,ISREADONLY,true
FireResistantDetonationProofFlameArrestor,ClassName,TYPE,PnPStringType
FireResistantDetonationProofFlameArrestor,ClassName,VALUE,Fire Resistant Detonation Proof Flame Arrestor
FireResistantDetonationProofFlameArrestor,Description,TYPE,PnPStringType
FireResistantDetonationProofFlameArrestor,Description,VALUE,FIRE RESISTANT DETONATION PROOF FLAME ARRESTOR
FireResistantFlameArrestor,ClassName,ISREADONLY,true
FireResistantFlameArrestor,ClassName,TYPE,PnPStringType
FireResistantFlameArrestor,ClassName,VALUE,Fire Resistant Flame Arrestor
FireResistantFlameArrestor,Description,TYPE,PnPStringType
FireResistantFlameArrestor,Description,VALUE,FIRE RESISTANT FLAME ARRESTOR
FlameArrestor,ClassName,ISREADONLY,true
FlameArrestor,ClassName,TYPE,PnPStringType
FlameArrestor,ClassName,VALUE,Flame Arrestor
FlameArrestor,Description,TYPE,PnPStringType
FlameArrestor,Description,VALUE,FLAME ARRESTOR
FlameArrestor,Size,PICKLISTTYPE,Regular
FlameArrestor,Size,TYPE,PnPPickListType
FlameArrestor,Spec,PICKLISTNAME,Pipe_Specs
FlameArrestor,Spec,PICKLISTTYPE,Regular
FlameArrestor,Spec,TYPE,PnPPickListType
FlexibleHose,ClassName,ISREADONLY,true
FlexibleHose,ClassName,TYPE,PnPStringType
FlexibleHose,ClassName,VALUE,Flexible Hose
FlexibleHose,Description,TYPE,PnPStringType
FlexibleHose,Description,VALUE,FLEXIBLE HOSE
FlexibleHose,Size,PICKLISTTYPE,Regular
FlexibleHose,Size,TYPE,PnPPickListType
FlexibleHose,Spec,PICKLISTNAME,Pipe_Specs
FlexibleHose,Spec,PICKLISTTYPE,Regular
FlexibleHose,Spec,TYPE,PnPPickListType
Funnel,ClassName,ISREADONLY,true
Funnel,ClassName,TYPE,PnPStringType
Funnel,ClassName,VALUE,Funnel
Funnel,Description,TYPE,PnPStringType
Funnel,Description,VALUE,FUNNEL
InLineMixer,ClassName,ISREADONLY,true
InLineMixer,ClassName,TYPE,PnPStringType
InLineMixer,ClassName,VALUE,Inline Mixer
InLineMixer,Description,TYPE,PnPStringType
InLineMixer,Description,VALUE,INLINE MIXER
InLineMixer,Size,PICKLISTTYPE,Regular
InLineMixer,Size,TYPE,PnPPickListType
InLineMixer,Spec,PICKLISTNAME,Pipe_Specs
InLineMixer,Spec,PICKLISTTYPE,Regular
InLineMixer,Spec,TYPE,PnPPickListType
InLineSilencer,ClassName,ISREADONLY,true
InLineSilencer,ClassName,TYPE,PnPStringType
InLineSilencer,ClassName,VALUE,Inline Silencer
InLineSilencer,Description,TYPE,PnPStringType
InLineSilencer,Description,VALUE,INLINE SILENCER
InLineSilencer,Size,PICKLISTTYPE,Regular
InLineSilencer,Size,TYPE,PnPPickListType
InLineSilencer,Spec,PICKLISTNAME,Pipe_Specs
InLineSilencer,Spec,PICKLISTTYPE,Regular
InLineSilencer,Spec,TYPE,PnPPickListType
PipeConduitJacket,ClassName,ISREADONLY,true
PipeConduitJacket,ClassName,TYPE,PnPStringType
PipeConduitJacket,ClassName,VALUE,Pipe Conduit Jacket
PipeConduitJacket,Description,TYPE,PnPStringType
PipeConduitJacket,Description,VALUE,PIPE CONDUIT JACKET
PipeHeatingCooling,ClassName,ISREADONLY,true
PipeHeatingCooling,ClassName,TYPE,PnPStringType
PipeHeatingCooling,ClassName,VALUE,Pipe Heating Cooling
PipeHeatingCooling,Description,TYPE,PnPStringType
PipeHeatingCooling,Description,VALUE,PIPE HEATING COOLING
PipeHeatingCoolingInsulated,ClassName,ISREADONLY,true
PipeHeatingCoolingInsulated,ClassName,TYPE,PnPStringType
PipeHeatingCoolingInsulated,ClassName,VALUE,Pipe Heating Cooling Insulated
PipeHeatingCoolingInsulated,Description,TYPE,PnPStringType
PipeHeatingCoolingInsulated,Description,VALUE,PIPE HEATING COOLING INSULATED
PipeInsulated,ClassName,ISREADONLY,true
PipeInsulated,ClassName,TYPE,PnPStringType
PipeInsulated,ClassName,VALUE,Pipe Insulated
PipeInsulated,Description,TYPE,PnPStringType
PipeInsulated,Description,VALUE,PIPE INSULATED
PulsationDamper,ClassName,ISREADONLY,true
PulsationDamper,ClassName,TYPE,PnPStringType
PulsationDamper,ClassName,VALUE,Pulsation Damper
PulsationDamper,Description,TYPE,PnPStringType
PulsationDamper,Description,VALUE,PULSATION DAMPER
PulsationDamper,Size,PICKLISTTYPE,Regular
PulsationDamper,Size,TYPE,PnPPickListType
PulsationDamper,Spec,PICKLISTNAME,Pipe_Specs
PulsationDamper,Spec,PICKLISTTYPE,Regular
PulsationDamper,Spec,TYPE,PnPPickListType
RemovableSpool,ClassName,ISREADONLY,true
RemovableSpool,ClassName,TYPE,PnPStringType
RemovableSpool,ClassName,VALUE,Removable Spool
RemovableSpool,Description,TYPE,PnPStringType
RemovableSpool,Description,VALUE,REMOVABLE SPOOL
RemovableSpool,Size,PICKLISTTYPE,Regular
RemovableSpool,Size,TYPE,PnPPickListType
RemovableSpool,Spec,PICKLISTNAME,Pipe_Specs
RemovableSpool,Spec,PICKLISTTYPE,Regular
RemovableSpool,Spec,TYPE,PnPPickListType
Siphon,ClassName,ISREADONLY,true
Siphon,ClassName,TYPE,PnPStringType
Siphon,ClassName,VALUE,Siphon
Siphon,Description,TYPE,PnPStringType
Siphon,Description,VALUE,SIPHON
SteamTrap,ClassName,ISREADONLY,true
SteamTrap,ClassName,TYPE,PnPStringType
SteamTrap,ClassName,VALUE,Steam Trap
SteamTrap,Description,TYPE,PnPStringType
SteamTrap,Description,VALUE,STEAM TRAP
SteamTrap,Size,PICKLISTTYPE,Regular
SteamTrap,Size,TYPE,PnPPickListType
SteamTrap,Spec,PICKLISTNAME,Pipe_Specs
SteamTrap,Spec,PICKLISTTYPE,Regular
SteamTrap,Spec,TYPE,PnPPickListType
TemporaryStrainer,ClassName,ISREADONLY,true
TemporaryStrainer,ClassName,TYPE,PnPStringType
TemporaryStrainer,ClassName,VALUE,Temporary Strainer
TemporaryStrainer,Description,TYPE,PnPStringType
TemporaryStrainer,Description,VALUE,TEMPORARY STRAINER
TemporaryStrainer,Size,PICKLISTTYPE,Regular
TemporaryStrainer,Size,TYPE,PnPPickListType
TemporaryStrainer,Spec,PICKLISTNAME,Pipe_Specs
TemporaryStrainer,Spec,PICKLISTTYPE,Regular
TemporaryStrainer,Spec,TYPE,PnPPickListType
TTypeStrainer,ClassName,ISREADONLY,true
TTypeStrainer,ClassName,TYPE,PnPStringType
TTypeStrainer,ClassName,VALUE,T-Type Strainer
TTypeStrainer,Description,TYPE,PnPStringType
TTypeStrainer,Description,VALUE,T-TYPE STRAINER
TTypeStrainer,Size,PICKLISTTYPE,Regular
TTypeStrainer,Size,TYPE,PnPPickListType
TTypeStrainer,Spec,PICKLISTNAME,Pipe_Specs
TTypeStrainer,Spec,PICKLISTTYPE,Regular
TTypeStrainer,Spec,TYPE,PnPPickListType
VentCover,ClassName,ISREADONLY,true
VentCover,ClassName,TYPE,PnPStringType
VentCover,ClassName,VALUE,Vent Cover
VentCover,Description,TYPE,PnPStringType
VentCover,Description,VALUE,VENT COVER
VentCover,Size,PICKLISTTYPE,Regular
VentCover,Size,TYPE,PnPPickListType
VentCover,Spec,PICKLISTNAME,Pipe_Specs
VentCover,Spec,PICKLISTTYPE,Regular
VentCover,Spec,TYPE,PnPPickListType
VentSilencer,ClassName,ISREADONLY,true
VentSilencer,ClassName,TYPE,PnPStringType
VentSilencer,ClassName,VALUE,Vent Silencer
VentSilencer,Description,TYPE,PnPStringType
VentSilencer,Description,VALUE,VENT SILENCER
VentSilencer,Size,PICKLISTTYPE,Regular
VentSilencer,Size,TYPE,PnPPickListType
VentSilencer,Spec,PICKLISTNAME,Pipe_Specs
VentSilencer,Spec,PICKLISTTYPE,Regular
VentSilencer,Spec,TYPE,PnPPickListType
YTypeStrainer,ClassName,ISREADONLY,true
YTypeStrainer,ClassName,TYPE,PnPStringType
YTypeStrainer,ClassName,VALUE,Y-Type Strainer
YTypeStrainer,Description,TYPE,PnPStringType
YTypeStrainer,Description,VALUE,Y-TYPE STRAINER
YTypeStrainer,Size,PICKLISTTYPE,Regular
YTypeStrainer,Size,TYPE,PnPPickListType
YTypeStrainer,Spec,PICKLISTNAME,Pipe_Specs
YTypeStrainer,Spec,PICKLISTTYPE,Regular
YTypeStrainer,Spec,TYPE,PnPPickListType
DischargeFunnel,Description,VALUE,PIPING SPECIALTY ITEMS
DrainPan,Description,VALUE,PIPING SPECIALTY ITEMS
DrainChannel,Description,VALUE,PIPING SPECIALTY ITEMS
SprayNozzle,Description,VALUE,PIPING SPECIALTY ITEMS
Suction,Description,VALUE,PIPING SPECIALTY ITEMS
DischargeForGasSteam,Description,VALUE,PIPING SPECIALTY ITEMS
Reducers,ClassName,ISREADONLY,true
Reducers,ClassName,TYPE,PnPStringType
Reducers,ClassName,VALUE,Reducers
Reducers,Description,TYPE,PnPStringType
Reducers,Description,VALUE,REDUCERS
Reducers,Size,DESCRIPTION,System property which can not be removed
Reducers,Size,ISREADONLY,true
Reducers,Size,ISREMOVABLE,false
Reducers,Size,PICKLISTTYPE,Regular
Reducers,Size,TYPE,PnPPickListType
Reducers,Spec,DESCRIPTION,System property which can not be removed
Reducers,Spec,ISREMOVABLE,false
Reducers,Spec,PICKLISTNAME,Pipe_Specs
Reducers,Spec,PICKLISTTYPE,Regular
Reducers,Spec,TYPE,PnPPickListType
Reducers,Size2,DESCRIPTION,System property which can not be removed
Reducers,Size2,ISHIDDEN,false
Reducers,Size2,ISREADONLY,true
Reducers,Size2,ISREMOVABLE,false
Reducers,Size2,PICKLISTNAME,Pipe_Sizes_Metric
Reducers,Size2,PICKLISTTYPE,Regular
Reducers,Size2,TYPE,PnPPickListType
ConcentricReducer,ClassName,ISREADONLY,true
ConcentricReducer,ClassName,TYPE,PnPStringType
ConcentricReducer,ClassName,VALUE,Concentric Reducer
ConcentricReducer,Description,TYPE,PnPStringType
ConcentricReducer,Description,VALUE,CONCENTRIC REDUCER
ConcentricReducer,Size,PICKLISTTYPE,Regular
ConcentricReducer,Size,TYPE,PnPPickListType
ConcentricReducer,Spec,PICKLISTNAME,Pipe_Specs
ConcentricReducer,Spec,PICKLISTTYPE,Regular
ConcentricReducer,Spec,TYPE,PnPPickListType
ConcentricReducer,Size2,PICKLISTTYPE,Regular
ConcentricReducer,Size2,TYPE,PnPPickListType
EccentricReducer,ClassName,ISREADONLY,true
EccentricReducer,ClassName,TYPE,PnPStringType
EccentricReducer,ClassName,VALUE,Eccentric Reducer
EccentricReducer,Description,TYPE,PnPStringType
EccentricReducer,Description,VALUE,ECCENTRIC REDUCER
EccentricReducer,Size,PICKLISTTYPE,Regular
EccentricReducer,Size,TYPE,PnPPickListType
EccentricReducer,Spec,PICKLISTNAME,Pipe_Specs
EccentricReducer,Spec,PICKLISTTYPE,Regular
EccentricReducer,Spec,TYPE,PnPPickListType
EccentricReducer,Size2,PICKLISTTYPE,Regular
EccentricReducer,Size2,TYPE,PnPPickListType
Reducer,ClassName,ISREADONLY,true
Reducer,ClassName,TYPE,PnPStringType
Reducer,ClassName,VALUE,Reducer
Reducer,Description,TYPE,PnPStringType
Reducer,Description,VALUE,REDUCER
Instrumentation,ClassName,ISREADONLY,true
Instrumentation,ClassName,TYPE,PnPStringType
Instrumentation,ClassName,VALUE,Instrumentation
Instrumentation,Description,TYPE,PnPStringType
Instrumentation,Description,VALUE,INSTRUMENTATION
Instrumentation,Tag,DESCRIPTION,System property which can not be removed
Instrumentation,Tag,ISHIDDEN,false
Instrumentation,Tag,ISREADONLY,false
Instrumentation,Tag,ISREMOVABLE,false
Instrumentation,Tag,TYPE,PnPStringType
Instrumentation,Area,ISHIDDEN,false
Instrumentation,Area,ISREADONLY,false
Instrumentation,Area,ISREMOVABLE,true
Instrumentation,Area,TYPE,PnPStringType
Instrumentation,Type,DESCRIPTION,System property which can not be removed
Instrumentation,Type,ISHIDDEN,false
Instrumentation,Type,ISREADONLY,false
Instrumentation,Type,ISREMOVABLE,false
Instrumentation,Type,PICKLISTNAME,Instrument_Types
Instrumentation,Type,PICKLISTTYPE,Regular
Instrumentation,Type,TYPE,PnPPickListType
Instrumentation,LoopNumber,DISPLAYNAME,Loop Number
Instrumentation,LoopNumber,ISHIDDEN,false
Instrumentation,LoopNumber,ISREADONLY,false
Instrumentation,LoopNumber,ISREMOVABLE,true
Instrumentation,LoopNumber,TYPE,PnPNumberUnitType
Instrumentation,Location,ISHIDDEN,false
Instrumentation,Location,ISREADONLY,false
Instrumentation,Location,ISREMOVABLE,true
Instrumentation,Location,TYPE,PnPStringType
GeneralInstrumentSymbols,ClassName,ISREADONLY,true
GeneralInstrumentSymbols,ClassName,TYPE,PnPStringType
GeneralInstrumentSymbols,ClassName,VALUE,General Instrument Symbols
GeneralInstrumentSymbols,Description,TYPE,PnPStringType
GeneralInstrumentSymbols,Description,VALUE,GENERAL INSTRUMENT SYMBOLS
AuxiliaryAccessibleComputer,ClassName,ISREADONLY,true
AuxiliaryAccessibleComputer,ClassName,TYPE,PnPStringType
AuxiliaryAccessibleComputer,ClassName,VALUE,Auxiliary Accessible Computer
AuxiliaryAccessibleComputer,Description,TYPE,PnPStringType
AuxiliaryAccessibleComputer,Description,VALUE,AUXILIARY ACCESSIBLE COMPUTER
AuxiliaryInaccessibleComputer,ClassName,ISREADONLY,true
AuxiliaryInaccessibleComputer,ClassName,TYPE,PnPStringType
AuxiliaryInaccessibleComputer,ClassName,VALUE,Auxiliary Inaccessible Computer
AuxiliaryInaccessibleComputer,Description,TYPE,PnPStringType
AuxiliaryInaccessibleComputer,Description,VALUE,AUXILIARY INACCESSIBLE COMPUTER
AuxiliaryLocAccessibleDCS,ClassName,ISREADONLY,true
AuxiliaryLocAccessibleDCS,ClassName,TYPE,PnPStringType
AuxiliaryLocAccessibleDCS,ClassName,VALUE,Aux Accessible DCS
AuxiliaryLocAccessibleDCS,Description,TYPE,PnPStringType
AuxiliaryLocAccessibleDCS,Description,VALUE,AUX ACCESSIBLE DCS
AuxiliaryLocAccessibleDCS,Location,TYPE,PnPStringType
AuxiliaryLocAccessibleDCS,Location,VALUE,DCS
AuxiliaryLocAccessibleDiscreteInstrument,ClassName,ISREADONLY,true
AuxiliaryLocAccessibleDiscreteInstrument,ClassName,TYPE,PnPStringType
AuxiliaryLocAccessibleDiscreteInstrument,ClassName,VALUE,Aux Accessible Discrete Instrument
AuxiliaryLocAccessibleDiscreteInstrument,Description,TYPE,PnPStringType
AuxiliaryLocAccessibleDiscreteInstrument,Description,VALUE,AUX ACCESSIBLE DISCRETE INSTRUMENT
AuxiliaryLocAccessiblePLC,ClassName,ISREADONLY,true
AuxiliaryLocAccessiblePLC,ClassName,TYPE,PnPStringType
AuxiliaryLocAccessiblePLC,ClassName,VALUE,Aux Accessible PLC
AuxiliaryLocAccessiblePLC,Description,TYPE,PnPStringType
AuxiliaryLocAccessiblePLC,Description,VALUE,AUX ACCESSIBLE PLC
AuxiliaryLocAccessiblePLC,LoopNumber,TYPE,PnPNumberUnitType
AuxiliaryLocAccessiblePLC,Location,TYPE,PnPStringType
AuxiliaryLocAccessiblePLC,Location,VALUE,PLC
AuxiliaryLocInaccessibleDCS,ClassName,ISREADONLY,true
AuxiliaryLocInaccessibleDCS,ClassName,TYPE,PnPStringType
AuxiliaryLocInaccessibleDCS,ClassName,VALUE,Aux Inaccessible DCS
AuxiliaryLocInaccessibleDCS,Description,TYPE,PnPStringType
AuxiliaryLocInaccessibleDCS,Description,VALUE,AUX INACCESSIBLE DCS
AuxiliaryLocInaccessibleDCS,Type,PICKLISTTYPE,Regular
AuxiliaryLocInaccessibleDCS,Type,TYPE,PnPPickListType
AuxiliaryLocInaccessibleDCS,Location,TYPE,PnPStringType
AuxiliaryLocInaccessibleDCS,Location,VALUE,DCS
AuxiliaryLocInaccessibleDiscreteInstrument,ClassName,ISREADONLY,true
AuxiliaryLocInaccessibleDiscreteInstrument,ClassName,TYPE,PnPStringType
AuxiliaryLocInaccessibleDiscreteInstrument,ClassName,VALUE,Aux Inaccessible Discrete Instrument
AuxiliaryLocInaccessibleDiscreteInstrument,Description,TYPE,PnPStringType
AuxiliaryLocInaccessibleDiscreteInstrument,Description,VALUE,AUX INACCESSIBLE DISCRETE INSTRUMENT
AuxiliaryLocInaccessiblePLC,ClassName,ISREADONLY,true
AuxiliaryLocInaccessiblePLC,ClassName,TYPE,PnPStringType
AuxiliaryLocInaccessiblePLC,ClassName,VALUE,Aux Inaccessible PLC
AuxiliaryLocInaccessiblePLC,Description,TYPE,PnPStringType
AuxiliaryLocInaccessiblePLC,Description,VALUE,AUX INACCESSIBLE PLC
AuxiliaryLocInaccessiblePLC,Location,TYPE,PnPStringType
AuxiliaryLocInaccessiblePLC,Location,VALUE,PLC
FieldMountedComputer,ClassName,ISREADONLY,true
FieldMountedComputer,ClassName,TYPE,PnPStringType
FieldMountedComputer,ClassName,VALUE,Field Mounted Computer
FieldMountedComputer,Description,TYPE,PnPStringType
FieldMountedComputer,Description,VALUE,FIELD MOUNTED COMPUTER
FieldMountedDCS,ClassName,ISREADONLY,true
FieldMountedDCS,ClassName,TYPE,PnPStringType
FieldMountedDCS,ClassName,VALUE,Field DCS
FieldMountedDCS,Description,TYPE,PnPStringType
FieldMountedDCS,Description,VALUE,FIELD DCS
FieldMountedDCS,Location,TYPE,PnPStringType
FieldMountedDCS,Location,VALUE,DCS
FieldMountedDiscreteHardwareInterlock,ClassName,ISREADONLY,true
FieldMountedDiscreteHardwareInterlock,ClassName,TYPE,PnPStringType
FieldMountedDiscreteHardwareInterlock,ClassName,VALUE,Discrete Hardware Interlock
FieldMountedDiscreteHardwareInterlock,Description,TYPE,PnPStringType
FieldMountedDiscreteHardwareInterlock,Description,VALUE,DISCRETE HARDWARE INTERLOCK
FieldMountedDiscreteInstrument,ClassName,ISREADONLY,true
FieldMountedDiscreteInstrument,ClassName,TYPE,PnPStringType
FieldMountedDiscreteInstrument,ClassName,VALUE,Field Discrete Instrument
FieldMountedDiscreteInstrument,Description,TYPE,PnPStringType
FieldMountedDiscreteInstrument,Description,VALUE,FIELD DISCRETE INSTRUMENT
FieldMountedPLC,ClassName,ISREADONLY,true
FieldMountedPLC,ClassName,TYPE,PnPStringType
FieldMountedPLC,ClassName,VALUE,Field PLC
FieldMountedPLC,Description,TYPE,PnPStringType
FieldMountedPLC,Description,VALUE,FIELD PLC
FieldMountedPLC,Location,TYPE,PnPStringType
FieldMountedPLC,Location,VALUE,PLC
PrimaryComputer,ClassName,ISREADONLY,true
PrimaryComputer,ClassName,TYPE,PnPStringType
PrimaryComputer,ClassName,VALUE,Primary Computer
PrimaryComputer,Description,TYPE,PnPStringType
PrimaryComputer,Description,VALUE,PRIMARY COMPUTER
PrimaryInaccessibleComputer,ClassName,ISREADONLY,true
PrimaryInaccessibleComputer,ClassName,TYPE,PnPStringType
PrimaryInaccessibleComputer,ClassName,VALUE,Primary Inaccessible Computer
PrimaryInaccessibleComputer,Description,TYPE,PnPStringType
PrimaryInaccessibleComputer,Description,VALUE,PRIMARY INACCESSIBLE COMPUTER
PrimaryLocAccessibleDCS,ClassName,ISREADONLY,true
PrimaryLocAccessibleDCS,ClassName,TYPE,PnPStringType
PrimaryLocAccessibleDCS,ClassName,VALUE,Primary Accessible DCS
PrimaryLocAccessibleDCS,Description,TYPE,PnPStringType
PrimaryLocAccessibleDCS,Description,VALUE,PRIMARY ACCESSIBLE DCS
PrimaryLocAccessibleDCS,Location,TYPE,PnPStringType
PrimaryLocAccessibleDCS,Location,VALUE,DCS
PrimaryLocAccessibleDiscreteInstrument,ClassName,ISREADONLY,true
PrimaryLocAccessibleDiscreteInstrument,ClassName,TYPE,PnPStringType
PrimaryLocAccessibleDiscreteInstrument,ClassName,VALUE,Primary Accessible Discrete Instrument
PrimaryLocAccessibleDiscreteInstrument,Description,TYPE,PnPStringType
PrimaryLocAccessibleDiscreteInstrument,Description,VALUE,PRIMARY ACCESSIBLE DISCRETE INSTRUMENT
PrimaryLocAccessiblePLC,ClassName,ISREADONLY,true
PrimaryLocAccessiblePLC,ClassName,TYPE,PnPStringType
PrimaryLocAccessiblePLC,ClassName,VALUE,Primary Accessible PLC
PrimaryLocAccessiblePLC,Description,TYPE,PnPStringType
PrimaryLocAccessiblePLC,Description,VALUE,PRIMARY ACCESSIBLE PLC
PrimaryLocAccessiblePLC,Location,TYPE,PnPStringType
PrimaryLocAccessiblePLC,Location,VALUE,PLC
PrimaryLocInaccessibleDCS,ClassName,ISREADONLY,true
PrimaryLocInaccessibleDCS,ClassName,TYPE,PnPStringType
PrimaryLocInaccessibleDCS,ClassName,VALUE,Primary Inaccessible DCS
PrimaryLocInaccessibleDCS,Description,TYPE,PnPStringType
PrimaryLocInaccessibleDCS,Description,VALUE,PRIMARY INACCESSIBLE DCS
PrimaryLocInaccessibleDCS,Location,TYPE,PnPStringType
PrimaryLocInaccessibleDCS,Location,VALUE,DCS
PrimaryLocInaccessibleDiscreteInstrument,ClassName,ISREADONLY,true
PrimaryLocInaccessibleDiscreteInstrument,ClassName,TYPE,PnPStringType
PrimaryLocInaccessibleDiscreteInstrument,ClassName,VALUE,Primary Inaccessible Discrete Instrument
PrimaryLocInaccessibleDiscreteInstrument,Description,TYPE,PnPStringType
PrimaryLocInaccessibleDiscreteInstrument,Description,VALUE,PRIMARY INACCESSIBLE DISCRETE INSTRUMENT
PrimaryLocInaccessiblePLC,ClassName,ISREADONLY,true
PrimaryLocInaccessiblePLC,ClassName,TYPE,PnPStringType
PrimaryLocInaccessiblePLC,ClassName,VALUE,Primary Inaccessible PLC
PrimaryLocInaccessiblePLC,Description,TYPE,PnPStringType
